contract_id,apply_dts,apply_amount,apply_month,login_origin,mobile_company,net_age,reapply_cnt,is_night_apply,is_workday_apply,is_worktime_apply,tg_location1,cid_prov_lvl,address_length,bank_prov_lvl,mobile_segment,age,gender,regaud_diffdays,login_diffdays,mobile_prov_lvl,job_type,mobile_cardmobile,addrcity_mobilecity,addrcity_compcity,mobilecity_compcity,cidcity_bankcity,rela1_lvl,rela2_lvl,rela3_lvl,addrcity_bankcity,target,tg_location,mobile_segment_2num
20342,622.0,3000.0,1,1,2,45.0,1,0,1,1,xjbka,2.0,15,2.0,138,35,1,622.0,81,2.0,1,1,1,1,1,0,3.0,1.0,2.0,1,1,4.0,13
14616,677.0,3000.0,1,1,2,116.0,2,0,1,1,sdzj,2.0,27,2.0,136,30,1,6126117.0,89,2.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,6.0,13
37688,426.0,5000.0,3,2,3,58.0,1,0,1,1,,3.0,36,1.0,180,26,1,452.0,68,1.0,1,1,0,1,0,0,2.0,1.0,1.0,0,0,,18
13283,428.0,5000.0,3,1,2,,1,0,1,1,xygj,2.0,39,2.0,136,33,1,4520748.0,99,2.0,2,1,1,1,1,1,3.0,1.0,1.0,1,0,5.0,13
17877,1093.0,2000.0,1,1,1,33.0,1,0,0,1,ryt,2.0,19,2.0,186,38,0,1093.0,81,2.0,1,1,1,1,1,0,3.0,1.0,2.0,1,0,3.0,18
37259,1058.0,5000.0,6,1,2,,2,0,0,1,xjbka,2.0,31,2.0,136,27,1,1058.0,70,2.0,1,1,0,1,0,0,3.0,2.0,1.0,0,0,4.0,13
37156,58.0,3000.0,3,1,2,32.0,2,0,1,0,sdzj,,22,3.0,157,20,1,3426149.0,101,3.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,6.0,15
17043,3488.0,1000.0,1,3,3,11.0,1,0,1,1,,5.0,25,5.0,133,24,1,3497.0,85,5.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,,13
10434,489.0,5000.0,6,1,2,,2,0,1,1,xjbka,1.0,17,1.0,135,31,0,489.0,67,1.0,1,1,1,1,1,0,3.0,1.0,1.0,0,0,4.0,13
2253,91.0,1000.0,1,1,1,,2,0,1,1,xygj,2.0,56,2.0,186,25,1,2644678.0,85,2.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,5.0,18
31221,547.0,2000.0,1,1,1,59.0,1,1,1,0,rongyitui,4.0,41,4.0,186,26,1,548.0,72,4.0,2,1,0,1,0,1,3.0,1.0,2.0,1,0,3.0,18
19062,1805.0,3000.0,3,3,2,,1,0,0,1,vivo,5.0,20,2.0,139,39,1,1818.0,78,2.0,3,1,1,1,1,0,3.0,1.0,1.0,1,1,3.0,13
29361,220889.0,3000.0,1,2,1,13.0,1,0,1,1,,2.0,27,1.0,176,22,1,220897.0,76,1.0,1,1,0,1,0,0,2.0,1.0,1.0,0,0,,17
8307,181.0,2000.0,3,1,2,,2,0,1,1,sdzj,4.0,36,4.0,135,29,1,103838.0,66,4.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,6.0,13
11843,633.0,2000.0,1,1,2,84.0,1,0,1,1,sdzj,4.0,35,4.0,187,26,1,633.0,94,4.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,6.0,18
8579,459.0,2000.0,6,1,2,,2,0,1,1,sdzj,4.0,15,4.0,159,23,1,459.0,67,4.0,1,1,0,1,0,1,2.0,1.0,1.0,0,0,6.0,15
28763,514.0,5000.0,3,1,2,55.0,1,0,1,1,xianjindai,3.0,35,3.0,135,29,0,670.0,75,3.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,2.0,13
4101,675.0,5000.0,6,1,2,,1,0,1,0,xygj,4.0,24,1.0,139,24,1,675.0,64,1.0,1,1,0,1,0,0,1.0,1.0,1.0,0,0,5.0,13
29136,566.0,3000.0,3,1,1,16.0,1,0,1,0,tqb,4.0,48,1.0,130,24,1,776.0,75,1.0,1,1,1,1,1,0,1.0,1.0,2.0,0,0,3.0,13
11145,299.0,3000.0,3,1,1,3.0,2,0,0,1,yuyongjinrong,5.0,28,5.0,186,22,0,299.0,69,5.0,3,1,1,1,1,1,1.0,1.0,1.0,1,0,2.0,18
15874,489.0,5000.0,3,1,2,,1,0,1,1,jieba,3.0,45,3.0,183,35,1,489.0,86,3.0,2,1,1,1,1,1,3.0,1.0,1.0,1,0,3.0,18
11517,868629.0,3000.0,3,1,2,,2,0,1,1,sdzj,4.0,39,4.0,134,33,1,868629.0,96,4.0,1,1,1,1,1,0,3.0,1.0,2.0,0,0,6.0,13
12683,688.0,2000.0,3,2,2,74.0,1,1,1,0,,2.0,33,2.0,187,22,1,705.0,94,2.0,2,1,1,1,1,0,1.0,1.0,1.0,0,0,,18
27311,1650903.0,1500.0,3,1,2,,1,0,0,0,sdzj,5.0,18,5.0,187,20,0,1650903.0,76,5.0,1,1,0,1,0,0,1.0,1.0,1.0,0,0,6.0,18
23140,920.0,5000.0,3,3,2,,1,0,1,1,yingyongbao,4.0,21,4.0,137,22,1,932.0,79,4.0,2,1,1,1,1,1,1.0,1.0,1.0,1,0,4.0,13
8000,2080.0,5000.0,6,1,2,,2,0,1,1,sdzj,4.0,41,4.0,187,25,1,2080.0,101,4.0,1,1,1,1,1,1,3.0,1.0,2.0,1,0,6.0,18
799,279.0,5000.0,1,1,1,,1,0,1,1,xygj,1.0,49,1.0,132,22,1,279.0,66,1.0,1,1,1,1,1,1,2.0,1.0,1.0,1,1,5.0,13
21619,439.0,1000.0,1,1,2,22.0,1,0,1,1,sdzj,2.0,18,2.0,187,26,0,679.0,80,2.0,3,1,1,1,1,0,2.0,1.0,1.0,0,1,6.0,18
26430,139429.0,5000.0,3,1,2,64.0,2,0,1,1,dwcm,3.0,36,3.0,188,29,1,139429.0,67,3.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,3.0,18
34594,773.0,1000.0,1,3,2,34.0,1,0,0,1,vivo,3.0,57,3.0,183,21,1,782.0,70,3.0,1,1,0,1,0,1,1.0,4.0,1.0,0,0,3.0,18
8457,19.0,1000.0,1,1,1,,1,1,1,0,xygj,3.0,39,3.0,186,41,1,4058521.0,100,3.0,3,1,1,1,1,1,3.0,1.0,1.0,1,1,5.0,18
28801,314.0,5000.0,6,1,2,68.0,1,0,1,1,jieba,2.0,51,2.0,136,31,1,314.0,73,2.0,2,1,1,1,1,1,1.0,1.0,1.0,1,0,3.0,13
10251,71774.0,4000.0,3,1,2,,2,0,1,1,dwcm,2.0,24,2.0,159,22,1,71774.0,98,2.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,3.0,15
17927,2560.0,4000.0,6,1,2,135.0,1,0,0,1,wtnsu,5.0,46,5.0,135,32,1,2560.0,66,5.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,4.0,13
8138,120.0,3000.0,3,1,2,,1,1,1,0,xygj,3.0,26,3.0,159,27,1,3493869.0,71,3.0,3,1,0,1,0,0,2.0,1.0,1.0,1,0,5.0,15
10645,393.0,2000.0,6,1,2,43.0,1,0,0,1,anxinj,4.0,51,4.0,152,23,1,393.0,65,4.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,3.0,15
28537,610.0,2000.0,3,1,2,23.0,1,0,1,0,xjbka,3.0,27,3.0,187,21,1,610.0,74,1.0,1,1,0,0,0,0,1.0,1.0,1.0,0,1,4.0,18
15377,398.0,1000.0,1,3,2,,1,0,1,0,yingyongbao,4.0,33,4.0,188,21,1,406.0,87,4.0,1,1,1,1,1,1,1.0,1.0,2.0,1,0,4.0,18
36112,142.0,1000.0,1,1,1,,2,0,1,0,xinyxz,,27,2.0,155,35,1,2679448.0,97,2.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,1.0,15
1179,880.0,5000.0,6,1,2,,3,0,1,1,xygj,4.0,31,4.0,138,40,1,881.0,134,4.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,5.0,13
35322,713.0,1000.0,1,1,2,,1,0,0,1,jiandandaikuan,2.0,36,2.0,183,21,1,801.0,70,2.0,1,1,1,1,1,1,2.0,4.0,1.0,1,0,2.0,18
33729,7128.0,5000.0,3,1,1,40.0,2,0,0,1,sdzj,,37,3.0,186,41,0,2691694.0,70,3.0,1,1,1,1,1,0,3.0,1.0,2.0,1,0,6.0,18
35920,1696.0,1000.0,1,1,3,,1,0,0,0,jiandandaikuan,3.0,29,3.0,189,36,1,1790.0,68,3.0,1,1,1,1,1,0,3.0,1.0,2.0,1,0,2.0,18
11120,819.0,5000.0,6,1,2,,2,0,1,1,dwcm,2.0,24,2.0,187,40,1,819.0,99,2.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,3.0,18
4399,3004.0,5000.0,1,1,2,,1,0,1,1,sdzj,3.0,13,3.0,159,30,1,3004.0,72,3.0,2,1,1,1,1,1,3.0,1.0,1.0,1,0,6.0,15
13817,279.0,5000.0,6,1,1,20.0,1,1,0,0,laijieqian,2.0,24,2.0,131,26,1,279.0,74,2.0,3,1,0,1,0,0,1.0,1.0,1.0,0,0,3.0,13
34705,565.0,4000.0,3,3,2,,1,0,1,1,_360,3.0,33,3.0,187,23,1,572.0,72,3.0,1,1,1,1,1,1,3.0,2.0,1.0,1,0,1.0,18
13780,516.0,1000.0,1,1,2,19.0,1,0,0,0,laijieqian,3.0,20,3.0,182,25,1,516.0,91,3.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,3.0,18
22804,470.0,5000.0,3,1,2,,1,0,1,1,ryt,3.0,20,3.0,158,29,1,470.0,80,3.0,2,1,1,1,1,1,2.0,1.0,2.0,1,0,3.0,15
13370,6232.0,5000.0,6,1,2,97.0,1,0,1,1,dwcm,3.0,44,3.0,158,29,1,6232.0,92,3.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,3.0,15
25171,769.0,2000.0,1,1,2,14.0,1,0,1,1,dwcm,5.0,17,5.0,150,23,1,769.0,72,5.0,2,1,1,1,1,1,1.0,1.0,2.0,1,0,3.0,15
30373,106559.0,5000.0,3,1,2,,1,0,1,1,xianjindai,5.0,43,5.0,159,45,0,106767.0,75,5.0,1,0,0,1,0,0,2.0,1.0,1.0,1,0,2.0,15
9279,781.0,3000.0,6,1,2,,2,0,1,0,sdzj,2.0,34,1.0,158,35,1,781.0,99,2.0,1,1,1,1,1,0,2.0,1.0,2.0,0,0,6.0,15
34393,93905.0,5000.0,3,1,1,15.0,1,0,0,1,jieba,4.0,31,4.0,155,29,1,93905.0,70,4.0,1,0,1,1,1,1,1.0,2.0,1.0,1,0,3.0,15
12180,361.0,5000.0,6,1,1,54.0,1,0,1,0,sdzj,3.0,39,3.0,156,23,1,361.0,94,3.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,6.0,15
25099,55432.0,3000.0,3,1,2,,1,0,1,1,sdzj,2.0,46,2.0,138,31,1,55433.0,79,2.0,1,1,1,1,1,1,1.0,1.0,1.0,1,1,6.0,13
10130,8227.0,2000.0,1,1,1,,2,0,1,1,xygj,2.0,23,2.0,155,21,1,8227.0,97,2.0,2,1,1,1,1,0,1.0,1.0,1.0,1,0,5.0,15
33691,360.0,1000.0,1,1,2,,2,0,0,1,yuyongjinrong,,31,2.0,139,34,1,2806260.0,80,2.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,2.0,13
9964,437.0,5000.0,3,2,1,,2,0,1,1,,3.0,39,3.0,155,25,1,450.0,67,3.0,1,1,0,1,0,0,3.0,1.0,1.0,0,0,,15
14162,25648.0,1000.0,1,1,1,63.0,1,0,0,1,dwcm,5.0,36,5.0,186,30,1,25648.0,90,5.0,3,1,1,1,1,0,2.0,1.0,1.0,1,1,3.0,18
15084,375.0,5000.0,3,1,2,,4,0,1,1,xygj,2.0,35,2.0,159,34,0,3000608.0,88,2.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,5.0,15
32228,108654.0,1500.0,1,1,2,,1,0,1,1,xjbka,3.0,41,3.0,135,28,1,108654.0,72,3.0,3,1,0,1,0,0,2.0,1.0,1.0,1,0,4.0,13
18565,233824.0,5000.0,3,2,2,43.0,1,0,0,1,,5.0,16,5.0,139,32,0,233843.0,101,5.0,2,1,1,1,1,0,2.0,1.0,1.0,0,0,,13
3071,292.0,3000.0,1,1,2,,1,0,0,1,xdzx,2.0,57,2.0,187,27,1,292.0,68,2.0,2,1,1,1,1,1,1.0,1.0,1.0,1,0,1.0,18
20705,378.0,1000.0,3,3,2,48.0,1,0,1,0,xiaomi,2.0,52,1.0,188,28,1,389.0,82,1.0,1,1,0,1,0,0,1.0,1.0,2.0,0,1,1.0,18
30052,541.0,3000.0,3,1,2,106.0,1,0,1,1,sdzj,4.0,44,1.0,159,30,1,541.0,73,1.0,1,1,0,1,0,0,1.0,1.0,2.0,1,0,6.0,15
34486,360243.0,3000.0,6,1,1,27.0,1,0,0,1,huchilvxing,3.0,25,3.0,156,29,1,360243.0,74,3.0,1,1,1,1,1,0,1.0,1.0,2.0,1,1,1.0,15
11899,165.0,1000.0,1,1,2,,2,0,1,1,xygj,2.0,31,2.0,150,39,0,4890794.0,119,2.0,3,1,1,1,1,1,3.0,1.0,3.0,1,0,5.0,15
10383,391753.0,3000.0,6,1,2,,2,0,1,1,sdzj,4.0,22,4.0,183,21,1,391753.0,65,4.0,2,1,1,1,1,0,1.0,1.0,2.0,1,0,6.0,18
10551,629.0,5000.0,1,1,2,,2,0,1,1,dwcm,3.0,18,3.0,139,36,0,629.0,66,3.0,1,1,1,1,1,1,3.0,1.0,2.0,1,0,3.0,13
24021,655.0,3000.0,3,3,2,13.0,1,0,1,1,yingyongbao,5.0,50,5.0,151,34,1,666.0,77,5.0,1,1,1,1,1,1,3.0,1.0,1.0,1,1,4.0,15
2962,269.0,3000.0,6,1,2,,2,0,1,0,ryt,3.0,20,1.0,135,26,0,269.0,89,1.0,1,1,0,1,0,0,3.0,1.0,1.0,1,0,3.0,13
15325,39926.0,5000.0,6,1,3,,1,0,1,1,dwcm,4.0,29,4.0,189,21,1,39926.0,88,4.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,3.0,18
859,865.0,5000.0,6,1,2,,1,0,1,0,wtnsu,1.0,29,1.0,134,25,1,865.0,71,1.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,4.0,13
31635,69.0,2000.0,1,1,2,,2,0,1,1,xygj,,17,1.0,135,34,0,6896556.0,104,1.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,5.0,13
26183,485.0,4000.0,1,1,2,48.0,1,0,1,1,rongyitui,2.0,38,1.0,137,28,1,485.0,81,1.0,1,1,0,1,0,0,3.0,1.0,1.0,1,0,3.0,13
10850,202872.0,5000.0,1,1,2,12.0,1,0,0,1,xjbka,2.0,57,2.0,157,31,1,202872.0,98,2.0,1,1,0,0,1,0,3.0,1.0,2.0,0,0,4.0,15
2359,530.0,4500.0,6,1,2,,1,0,1,1,xygj,1.0,37,1.0,158,29,1,530.0,82,1.0,1,1,1,1,1,1,2.0,1.0,2.0,1,0,5.0,15
28498,1179.0,2000.0,6,1,3,,1,0,1,1,rongyitui,4.0,57,4.0,181,29,1,1179.0,74,4.0,1,1,1,1,1,0,1.0,1.0,2.0,1,0,3.0,18
28422,522.0,2000.0,1,1,3,,1,0,0,1,xygj,2.0,29,2.0,180,21,1,522.0,76,2.0,1,1,0,0,0,0,1.0,1.0,2.0,0,0,5.0,18
28485,3841.0,5000.0,6,1,2,,1,0,1,1,xjbka,2.0,27,2.0,139,25,1,3841.0,73,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,4.0,13
28199,60630.0,2000.0,3,1,2,8.0,1,0,1,1,dagejietiao,1.0,43,1.0,178,29,1,60631.0,75,1.0,1,1,0,1,0,1,3.0,1.0,1.0,0,0,1.0,17
21965,614.0,5000.0,6,1,2,73.0,1,0,1,0,nalijie,3.0,28,3.0,151,34,0,614.0,81,3.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,2.0,15
5276,347.0,1000.0,1,1,2,,1,0,0,1,dwcm,2.0,34,2.0,183,28,1,347.0,70,2.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,3.0,18
12142,1138.0,3000.0,3,1,2,88.0,1,0,1,1,sdzj,4.0,52,4.0,152,30,1,1138.0,64,4.0,1,1,0,1,0,1,3.0,1.0,2.0,1,0,6.0,15
26191,601.0,5000.0,6,1,1,65.0,1,0,1,1,ryt,3.0,28,3.0,186,29,1,601.0,76,3.0,2,1,1,1,1,1,3.0,1.0,2.0,1,0,3.0,18
34310,84.0,3000.0,3,1,2,,2,0,0,1,yuyongjinrong,,29,2.0,188,22,1,2694997.0,86,4.0,1,1,0,1,0,0,1.0,1.0,1.0,0,0,2.0,18
4234,903.0,5000.0,6,1,2,,1,0,1,1,wtnsu,3.0,44,3.0,139,42,1,903.0,107,3.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,4.0,13
10668,50351.0,2000.0,3,3,2,,2,0,1,1,,1.0,45,1.0,137,32,1,50364.0,101,1.0,1,1,1,0,0,0,3.0,1.0,2.0,1,0,,13
33680,1671.0,3000.0,6,1,2,,1,0,1,1,laijieqian,3.0,22,3.0,151,29,1,1671.0,71,3.0,1,1,0,1,0,0,1.0,1.0,2.0,1,0,3.0,15
25832,73025.0,3000.0,3,1,3,,1,0,0,1,jieba,3.0,31,3.0,189,29,1,73025.0,78,3.0,1,1,1,1,1,1,1.0,1.0,2.0,1,0,3.0,18
14203,428.0,5000.0,3,1,1,31.0,1,0,0,1,sdzj,5.0,27,5.0,186,27,1,428.0,90,5.0,1,1,0,1,0,0,1.0,1.0,1.0,0,0,6.0,18
31790,68.0,2000.0,1,1,2,,2,0,1,1,sdzj,,23,1.0,137,25,1,2538599.0,101,1.0,1,1,1,1,1,0,3.0,1.0,2.0,1,0,6.0,13
13406,59300.0,3000.0,3,3,2,36.0,1,0,1,1,yingyongbao,4.0,18,4.0,183,31,1,59314.0,92,4.0,2,1,1,1,1,1,1.0,1.0,1.0,1,0,4.0,18
33418,844.0,1000.0,1,1,2,,1,0,1,1,xianshangdaikuan,2.0,47,1.0,159,33,1,1085.0,71,1.0,1,1,0,1,0,0,2.0,1.0,2.0,0,0,3.0,15
10691,208.0,1000.0,1,1,2,26.0,1,1,0,0,xygj,3.0,35,3.0,188,27,1,4722260.0,75,3.0,1,1,0,1,0,0,1.0,1.0,1.0,1,1,5.0,18
10000,542.0,5000.0,6,1,2,,1,0,1,1,sdzj,2.0,24,2.0,152,40,0,542.0,64,2.0,1,1,1,1,1,1,1.0,1.0,2.0,1,0,6.0,15
29337,935.0,5000.0,6,1,2,,1,0,1,1,ryt,3.0,35,3.0,150,34,1,935.0,73,3.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,3.0,15
28141,1320.0,5000.0,6,1,2,51.0,1,0,1,1,xjbka,4.0,24,4.0,182,42,1,1320.0,75,4.0,2,1,1,1,1,0,1.0,1.0,1.0,1,0,4.0,18
19596,604.0,1000.0,1,2,1,8.0,1,0,0,0,,5.0,45,5.0,130,23,0,609.0,82,5.0,1,1,1,1,1,0,2.0,1.0,2.0,0,0,,13
34072,76680.0,2000.0,3,3,2,,1,0,1,0,anzhi,4.0,25,4.0,183,25,1,76686.0,72,4.0,3,1,1,1,1,0,1.0,4.0,2.0,1,0,1.0,18
31530,564.0,5000.0,3,1,2,,1,0,1,0,xianshangdaikuan,5.0,27,5.0,138,33,1,683.0,72,5.0,1,1,1,0,0,0,3.0,1.0,1.0,0,0,3.0,13
15040,388.0,2000.0,3,2,2,22.0,1,0,1,1,,5.0,21,2.0,187,23,1,406.0,88,2.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,,18
23545,2476.0,4000.0,3,3,2,57.0,1,0,1,1,,2.0,29,1.0,151,28,1,2485.0,72,2.0,1,1,0,0,0,0,1.0,1.0,1.0,0,1,,15
34854,137.0,2000.0,1,1,2,,2,0,0,0,sdzj,,21,2.0,187,29,1,2780064.0,70,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,6.0,18
11241,315.0,5000.0,3,2,1,,1,0,1,1,,4.0,23,4.0,186,33,0,324.0,96,4.0,1,1,0,1,0,0,3.0,1.0,1.0,0,0,,18
26282,666.0,5000.0,3,1,2,54.0,1,1,0,0,jiandandaikuan,4.0,44,1.0,187,26,1,1045.0,77,4.0,2,1,0,0,0,0,1.0,1.0,1.0,0,0,2.0,18
13944,2411.0,5000.0,3,1,2,,1,0,1,0,sdzj,1.0,26,1.0,158,27,1,2411.0,102,1.0,1,1,1,1,1,0,2.0,1.0,1.0,0,0,6.0,15
18276,405.0,3000.0,3,2,2,49.0,1,0,0,1,,3.0,44,1.0,159,30,1,431.0,84,1.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,,15
31216,22524.0,5000.0,6,1,2,,1,0,1,0,nalijie,2.0,28,2.0,134,30,1,22524.0,73,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,2.0,13
24917,2854.0,5000.0,6,1,1,48.0,1,0,1,1,51gjj,3.0,19,3.0,155,35,1,2854.0,76,3.0,2,1,1,1,1,1,3.0,1.0,1.0,1,0,2.0,15
35424,681.0,1000.0,1,2,2,43.0,1,0,0,1,,3.0,24,2.0,151,29,1,684.0,76,2.0,1,1,1,1,1,0,3.0,1.0,2.0,0,0,,15
2526,406.0,3000.0,3,1,2,,1,0,1,1,xygj,2.0,35,2.0,135,23,1,406.0,89,2.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,5.0,13
37392,655.0,3000.0,3,1,1,100.0,2,0,1,1,jieba,,44,4.0,132,35,1,1716057.0,66,4.0,1,1,0,1,0,0,1.0,1.0,1.0,1,0,3.0,13
19912,124.0,3000.0,1,2,2,26.0,2,0,1,1,,3.0,35,3.0,182,33,1,2428300.0,81,3.0,1,1,0,1,0,0,1.0,1.0,2.0,0,0,,18
28842,515.0,1000.0,1,3,2,32.0,1,0,1,0,vivo,3.0,36,3.0,183,27,1,518.0,75,3.0,1,1,1,1,1,1,3.0,1.0,2.0,1,1,3.0,18
7172,723.0,1000.0,1,3,2,,2,0,1,0,,4.0,32,2.0,187,20,1,725.0,90,2.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,,18
19180,470.0,3000.0,3,1,2,97.0,1,0,0,1,shanghaip2p,2.0,48,2.0,151,26,1,470.0,78,2.0,1,1,1,1,1,1,3.0,1.0,2.0,1,0,1.0,15
9332,302.0,5000.0,6,1,2,,2,0,1,0,sdzj,2.0,19,2.0,136,30,1,302.0,99,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,6.0,13
25596,142.0,2500.0,1,1,1,28.0,1,0,0,1,xygj,4.0,49,4.0,185,20,1,5478653.0,76,4.0,1,1,0,1,0,0,2.0,1.0,1.0,1,1,5.0,18
801,384.0,2000.0,6,1,2,,1,0,1,1,xygj,5.0,30,5.0,135,30,0,384.0,76,5.0,1,1,1,1,1,1,3.0,1.0,2.0,1,0,5.0,13
12837,591.0,5000.0,6,1,2,69.0,1,0,1,1,51gjj,2.0,14,2.0,159,38,1,591.0,93,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,2.0,15
5365,14016.0,2000.0,3,2,2,,2,1,1,0,,5.0,42,1.0,150,31,0,14027.0,104,1.0,1,1,0,1,0,0,2.0,1.0,1.0,0,0,,15
24654,578786.0,5000.0,3,1,2,13.0,1,0,1,0,xjbka,2.0,35,2.0,182,27,1,578786.0,78,2.0,1,1,0,1,0,1,2.0,1.0,1.0,0,0,4.0,18
22699,135.0,5000.0,3,1,1,48.0,3,0,1,1,xygj,3.0,31,3.0,186,22,1,4837880.0,79,3.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,5.0,18
30144,255951.0,5000.0,3,3,3,,1,0,1,1,vivo,3.0,30,3.0,181,25,1,255956.0,76,1.0,1,1,0,1,0,1,1.0,1.0,2.0,1,0,3.0,18
29189,231.0,1000.0,3,1,2,31.0,2,0,1,1,sdzj,,34,2.0,137,31,0,2571734.0,73,2.0,3,1,1,1,1,0,3.0,1.0,1.0,1,0,6.0,13
1283,954.0,5000.0,6,1,2,,2,0,1,0,wtnsu,3.0,33,3.0,138,41,1,955.0,95,3.0,2,1,1,1,1,1,3.0,1.0,1.0,1,0,4.0,13
24818,793.0,3000.0,3,1,2,90.0,1,0,1,1,sdzj,2.0,40,1.0,137,28,1,245922.0,82,1.0,1,1,0,1,0,0,2.0,1.0,1.0,1,0,6.0,13
31130,731.0,1000.0,1,1,2,,1,0,1,1,,1.0,26,1.0,135,30,1,731.0,73,1.0,1,1,1,1,1,0,3.0,1.0,2.0,1,0,,13
12164,4404.0,5000.0,3,1,2,28.0,1,0,1,1,sdzj,2.0,35,2.0,182,25,1,4404.0,95,2.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,6.0,18
31741,84057.0,5000.0,1,1,1,61.0,1,0,1,1,xjbka,2.0,52,1.0,186,29,1,84058.0,72,1.0,1,1,1,1,1,0,3.0,2.0,1.0,0,0,4.0,18
32746,19650.0,5000.0,3,1,2,90.0,1,1,1,0,xianshangdaikuan,2.0,32,2.0,159,25,0,20152.0,74,2.0,2,1,1,1,1,0,1.0,1.0,1.0,0,0,3.0,15
3927,285.0,2000.0,3,1,2,,1,0,1,1,wtnsu,2.0,29,2.0,135,23,1,3860502.0,108,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,4.0,13
11164,11481.0,3000.0,1,1,1,9.0,1,0,0,1,sdzj,5.0,59,5.0,185,33,1,11481.0,96,5.0,1,1,1,1,1,0,3.0,1.0,1.0,1,1,6.0,18
8586,402.0,1000.0,3,1,2,,1,0,1,1,sdzj,2.0,29,2.0,139,28,0,402.0,101,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,1,6.0,13
31560,613.0,2000.0,1,1,2,,1,0,1,1,anxinj,2.0,42,2.0,152,31,1,613.0,72,2.0,1,1,0,1,0,1,1.0,1.0,2.0,1,1,3.0,15
23786,463.0,1000.0,3,3,2,9.0,1,0,1,1,vivo,5.0,46,2.0,135,24,1,486.0,79,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,3.0,13
23660,64035.0,1500.0,6,1,2,17.0,1,0,1,1,yijiexianjindai,2.0,33,2.0,187,26,1,64035.0,78,2.0,1,1,1,1,1,0,1.0,1.0,2.0,1,1,2.0,18
31237,295.0,2000.0,3,1,2,,2,0,1,1,laijieqian,,48,3.0,183,42,1,2519983.0,89,3.0,1,1,1,1,1,0,3.0,1.0,2.0,1,0,3.0,18
35341,61.0,3000.0,3,1,2,32.0,2,0,0,1,xjbka,,30,2.0,184,25,1,2705545.0,71,2.0,2,1,1,1,1,0,1.0,1.0,1.0,1,0,4.0,18
20074,1511.0,1000.0,1,1,2,33.0,1,0,1,0,xygj,4.0,24,1.0,182,29,0,6338843.0,69,4.0,1,1,1,0,0,0,3.0,1.0,1.0,0,0,5.0,18
13488,256.0,3000.0,6,1,2,,2,0,1,1,sdzj,2.0,33,2.0,139,40,1,168562.0,66,2.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,6.0,13
21222,549.0,5000.0,3,1,3,,1,0,1,1,xygj,3.0,26,1.0,189,34,0,609.0,81,1.0,1,1,1,1,1,0,3.0,1.0,1.0,1,1,5.0,18
10358,382.0,5000.0,6,1,2,,2,0,1,1,sdzj,5.0,27,5.0,187,24,1,382.0,68,5.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,6.0,18
30578,1554.0,3000.0,3,1,2,,1,0,1,0,sdzj,5.0,33,4.0,183,29,1,119550.0,74,4.0,3,1,1,1,1,0,3.0,1.0,1.0,1,1,6.0,18
